;Kingdom;Phylum;Class;Order;Family;Genus
ASV_10357;Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus
ASV_10358;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;NA;NA
ASV_10359;Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;NA
ASV_10360;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10361;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_10362;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum
ASV_10363;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus
ASV_10364;Bacteria;Patescibacteria;ABY1;Candidatus Magasanikbacteria;NA;NA
ASV_10365;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA
ASV_10366;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_10367;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10368;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter
ASV_10369;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus
ASV_10370;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10371;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella
ASV_10372;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10373;Bacteria;NA;NA;NA;NA;NA
ASV_10374;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_10375;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_10376;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Roseimarinus
ASV_10377;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola
ASV_10378;Bacteria;NA;NA;NA;NA;NA
ASV_10379;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10380;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium
ASV_10381;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix
ASV_10382;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella
ASV_10383;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA
ASV_10384;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_10385;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium
ASV_10386;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10387;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10388;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10389;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10390;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_10391;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10392;Bacteria;NA;NA;NA;NA;NA
ASV_10393;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10394;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10395;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10396;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10397;Bacteria;NA;NA;NA;NA;NA
ASV_10398;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10399;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_10400;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA
ASV_10401;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;NA
ASV_10402;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Halioglobus
ASV_10403;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_10404;Bacteria;Desulfobacterota;NA;NA;NA;NA
ASV_10405;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_10406;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_10407;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA
ASV_10408;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_10409;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10410;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10411;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10412;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus
ASV_10413;Bacteria;Proteobacteria;Gammaproteobacteria;S1-3-65;NA;NA
ASV_10414;Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA
ASV_10415;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_10416;Bacteria;NA;NA;NA;NA;NA
ASV_10417;Bacteria;NA;NA;NA;NA;NA
ASV_10418;Bacteria;NA;NA;NA;NA;NA
ASV_10419;Bacteria;Proteobacteria;Gammaproteobacteria;EV818SWSAP88;NA;NA
ASV_10420;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella
ASV_10421;Bacteria;Proteobacteria;Gammaproteobacteria;Tenderiales;Tenderiaceae;Candidatus Tenderia
ASV_10422;Eukaryota;NA;NA;NA;NA;NA
ASV_10423;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_10424;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_10425;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_10426;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Halioglobus
ASV_10427;Bacteria;NA;NA;NA;NA;NA
ASV_10428;Bacteria;NA;NA;NA;NA;NA
ASV_10429;Bacteria;NA;NA;NA;NA;NA
ASV_10430;Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae;endosymbionts
ASV_10431;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_10432;Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;NA
ASV_10433;Bacteria;Patescibacteria;Microgenomatia;Candidatus Chisholmbacteria;NA;NA
ASV_10434;Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;NA;NA
ASV_10435;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_10436;Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;NA;NA
ASV_10437;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10438;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;NA
ASV_10439;Bacteria;NA;NA;NA;NA;NA
ASV_10440;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10441;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_10442;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_10443;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group;NA
ASV_10444;Bacteria;Proteobacteria;Gammaproteobacteria;Granulosicoccales;Granulosicoccaceae;Granulosicoccus
ASV_10445;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10446;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10447;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_10448;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Xenococcaceae;Pleurocapsa PCC-7319
ASV_10449;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_10450;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_10451;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10452;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Candidatus Photodesmus
ASV_10453;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_10454;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix
ASV_10455;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_10456;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
ASV_10457;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_10458;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10459;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus
ASV_10460;Bacteria;Planctomycetota;NA;NA;NA;NA
ASV_10461;Bacteria;Bacteroidota;Bacteroidia;Bacteroidetes VC2.1 Bac22;NA;NA
ASV_10462;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_10463;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10464;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_10465;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Chlamydiaceae;NA
ASV_10466;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;NA
ASV_10467;Bacteria;NA;NA;NA;NA;NA
ASV_10468;Bacteria;NA;NA;NA;NA;NA
ASV_10469;Bacteria;NA;NA;NA;NA;NA
ASV_10470;Bacteria;NA;NA;NA;NA;NA
ASV_10471;Bacteria;Schekmanbacteria;NA;NA;NA;NA
ASV_10472;Bacteria;NA;NA;NA;NA;NA
ASV_10473;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_10474;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;Porticoccus
ASV_10475;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_10476;NA;NA;NA;NA;NA;NA
ASV_10477;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10478;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_10479;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_10480;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10481;Bacteria;NA;NA;NA;NA;NA
ASV_10482;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas
ASV_10483;Bacteria;NA;NA;NA;NA;NA
ASV_10484;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10485;Bacteria;NA;NA;NA;NA;NA
ASV_10486;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus
ASV_10487;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10488;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_10489;Bacteria;NA;NA;NA;NA;NA
ASV_10490;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10491;Bacteria;NA;NA;NA;NA;NA
ASV_10492;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA286-E23;NA
ASV_10493;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10494;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Cnuella
ASV_10495;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum
ASV_10496;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10497;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutibacter
ASV_10498;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_10499;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA
ASV_10500;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_10501;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_10502;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_10503;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina
ASV_10504;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA
ASV_10505;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10506;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_10507;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_10508;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10509;Bacteria;NB1-j;NA;NA;NA;NA
ASV_10510;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter
ASV_10511;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_10512;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10513;Bacteria;NA;NA;NA;NA;NA
ASV_10514;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
ASV_10515;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_10516;Bacteria;NA;NA;NA;NA;NA
ASV_10517;Bacteria;NA;NA;NA;NA;NA
ASV_10518;Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;NA
ASV_10519;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10520;Bacteria;NA;NA;NA;NA;NA
ASV_10521;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10522;Bacteria;NA;NA;NA;NA;NA
ASV_10523;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_10524;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_10525;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_10526;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_10527;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10528;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_10529;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10530;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10531;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_10532;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_10533;Bacteria;NA;NA;NA;NA;NA
ASV_10534;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_10535;Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;NA;NA
ASV_10536;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_10537;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_10538;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10539;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10540;Bacteria;NA;NA;NA;NA;NA
ASV_10541;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_10542;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA
ASV_10543;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10544;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_10545;Bacteria;NA;NA;NA;NA;NA
ASV_10546;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10547;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10548;Bacteria;Desulfobacterota;Desulfuromonadia;Bradymonadales;NA;NA
ASV_10549;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_10550;Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina
ASV_10551;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10552;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10553;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10554;Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;NA
ASV_10555;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;NA
ASV_10556;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10557;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
ASV_10558;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_10559;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10560;Bacteria;Planctomycetota;Pla3 lineage;NA;NA;NA
ASV_10561;Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Arctic95B-14;NA
ASV_10562;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Psychrosphaera
ASV_10563;Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;NA
ASV_10564;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10565;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10566;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NA;NA
ASV_10567;Bacteria;NA;NA;NA;NA;NA
ASV_10568;Bacteria;NA;NA;NA;NA;NA
ASV_10569;Eukaryota;NA;NA;NA;NA;NA
ASV_10570;NA;NA;NA;NA;NA;NA
ASV_10571;Bacteria;Cyanobacteria;Cyanobacteriia;NA;NA;NA
ASV_10572;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_10573;Bacteria;Myxococcota;Polyangia;Polyangiales;Eel-36e1D6;NA
ASV_10574;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;SAR92 clade
ASV_10575;Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales;Desulfatiglandaceae;Desulfatiglans
ASV_10576;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10577;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42
ASV_10578;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;PS1 clade;NA
ASV_10579;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_10580;Bacteria;NA;NA;NA;NA;NA
ASV_10581;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA
ASV_10582;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10583;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_10584;Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA
ASV_10585;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_10586;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_10587;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_10588;Bacteria;NA;NA;NA;NA;NA
ASV_10589;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10590;Bacteria;NA;NA;NA;NA;NA
ASV_10591;Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;LS-NOB
ASV_10592;Bacteria;Proteobacteria;Gammaproteobacteria;EC3;NA;NA
ASV_10593;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;NA;NA
ASV_10594;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus
ASV_10595;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_10596;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
ASV_10597;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_10598;Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales;Piscirickettsiaceae;Candidatus Endoecteinascidia
ASV_10599;Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;NA
ASV_10600;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium
ASV_10601;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10602;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_10603;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_10604;Bacteria;Planctomycetota;NA;NA;NA;NA
ASV_10605;Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera
ASV_10606;Bacteria;Dependentiae;Babeliae;Babeliales;NA;NA
ASV_10607;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10608;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10609;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10610;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10611;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10612;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10613;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10614;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;NA
ASV_10615;NA;NA;NA;NA;NA;NA
ASV_10616;Bacteria;NA;NA;NA;NA;NA
ASV_10617;Bacteria;NA;NA;NA;NA;NA
ASV_10618;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_10619;Bacteria;Dependentiae;Babeliae;Babeliales;UBA12411;NA
ASV_10620;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10621;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10622;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10623;Bacteria;NA;NA;NA;NA;NA
ASV_10624;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10625;Bacteria;NA;NA;NA;NA;NA
ASV_10626;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_10627;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10628;Bacteria;NA;NA;NA;NA;NA
ASV_10629;Bacteria;NA;NA;NA;NA;NA
ASV_10630;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10631;Bacteria;NA;NA;NA;NA;NA
ASV_10632;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10633;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10634;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10635;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10636;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10637;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10638;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10639;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10640;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10641;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_10642;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_10643;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_10644;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
ASV_10645;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_10646;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10647;Bacteria;NA;NA;NA;NA;NA
ASV_10648;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_10649;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;Trichodesmium IMS101
ASV_10650;Bacteria;NA;NA;NA;NA;NA
ASV_10651;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_10652;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_10653;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Thalassotalea
ASV_10654;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_10655;Bacteria;Patescibacteria;Berkelbacteria;NA;NA;NA
